118,"BEETHOVEN, Ludwig Van",String Quartet No. 11 in F minor,Op. 095,Ch,BBC Vol. 17/09," Pavel Haas Quartet. Also Cass. 087-B: Lindsay String Quartet, Cropper, Birks, Violin; Bigley, Viola; Gregor-Smith, Cello."
119,"BEETHOVEN, Ludwig Van",String Quartet No. 12 in E flat major,Op. 127,Ch,NAXOS 8.550563,"Kodaly Quartet: Attila Falvay, Tamas Szabo, vilins; Gabor Fias, Viola; Gyrogy Eder, Cello. Also Cass. 31-B: Talich Quartet"
120,"BEETHOVEN, Ludwig Van",String Quartet No. 13 in B-flat major,Op. 130,Ch,Supraphon 73302,"Smetana Quartet: Jiri Novak, Lubomir Kostecky, Violins; Milan Skampa, Viola; Antonin Kohut, Cello. Also Cass. 148B: Same Recording "
121,"BEETHOVEN, Ludwig Van",String Quartet No. 14 in C,Op. 131,Ch,BBC Vol. 13/02,"Artemis Quartet: Natascha Prishchepenko, Heime Muller, Violin; Volker Jacobson, Viola; Eckart Rung, Cello. Also Cass. 064-B: Alban Berg Quartet. "
122,"BEETHOVEN, Ludwig Van",String Quartet No. 15 in A minor,Op. 132,Ch,MA 98-04-836,"Frank-Michael Erben, Conrad Suske, Violins; Volker Metz, Viola; Jurnjakob Timm, Cello"
123,"BEETHOVEN, Ludwig Van",String Quartet No. 16 in F major,Op. 135,Ch,MA 98-04-836,"Frank-Michael Erben, Conrad Suske, Violins; Volker Metz, Viola; Jurnjakob Timm, Cello. Also BBC Vol. 17/9: Pavel Haas Quartet"
124,"BEETHOVEN, Ludwig Van",String Quartet No. 2 in G,Op. 018/2,Ch,ATMA Classique AC02 2491,"Alcan Quartet: L. Andriani, N, Camus, Violins; L. Beauchemin, Viola; D. Ellis, Cello. Also Decca KSDC 478: Gabrieli Quartet: K. Sillito, B. O'Reilly, Violins; I. Jewel, Viola; K. Harvey, Cello. Also BBC Vol. 13/2: Artemis Quartet: N. Prishchepenko, H. Muller, V. Jacobson, E. Runge"
125,"BEETHOVEN, Ludwig Van",String Quartet No. 3 in D major,Op. 018/3,Ch,NAXOS 8.550559,"Kodaly Quartet: Attila Falvay, Tama Szabo, Violins; Gabor Fias, Viola; Janos Devich, Cello. Also BBC Vol. 24/11: Apollon Musagete Quartet. Also Atma Classique AC02-2491: Alcan Quartet"
126,"BEETHOVEN, Ludwig Van",String Quartet No. 4 in C minor,Op. 018/4,Ch,NAXOS 8.550559,"Kodaly Quartet: Attila Falvay, Tama Szabo, Violins; Gabor Fias, Viola; Janos Devich, Cello. Also BBC Vol. 17/9: Pavel Haas Quartet. Also Atma Classique AC02-2491: Alcan Quartet"
127,"BEETHOVEN, Ludwig Van",String Quartet No. 5 in A major,Op. 018/5,Ch,Virgin Classics 7243,"Borodin String Quartet: Mikhail Kopelman, Andrei Abramenkov, Violins; Dmitri Shebalin, Viola; Valentin Berlinsky, Cello. Also Atma Classique AC02 2491: Alcan Quartet "
128,"BEETHOVEN, Ludwig Van",String Quartet No. 6 in B flat ,Op. 018/6,Ch,BBC Vol. 08/11,"Jerusalem Quartet: Alexander Pavlovsky, Sergei Bressler, Violins; Amichai Gross, Viola; Kyril Zlotnikov, Cello. Also Atma Classique AC02 2491: Alcan Quartet"
129,"BEETHOVEN, Ludwig Van","String Quartet No. 7 in F major ""Razumovsky""",Op. 059/1,Ch,Virgin Classics 7243,"Borodin Qaurtet: M. Kopleman, A. Abramenkov, Violin; D. Shebalin, Viola; V. Berlinsky, Cello. Also Cass. 83A: Lindsay Quartet: P. Cropper, R. Birks, R. Bigley, G.-Smith"
130,"BEETHOVEN, Ludwig Van","String Quartet No. 8 in E minor ""Razumovsky""",Op. 059/2,Ch,NAXOS 8.550562,"Kodaly Quartet: Attila Falvay, Tamas Szabo, Violins; Gabor Fias, Viola; Gyorgy Eder, Cello. Also Cass. 83B: Lindsay Quartet: P., Cropper, R. Birks, R. Bigley, G.-Smith"
131,"BEETHOVEN, Ludwig Van","String Quartet No. 9 in C major ""Razumovsky""",Op. 059/3,Ch,NAXOS 8.550563,"Kodaly Quartet: Attila Falvay, Tamas Szabo, Violins; Gabor Fias, Viola; Gyorgy Eder, Cello. Also Cass. 87A: Lindsay String Quartet, Cropper, Birks, Violin; Bigley, Viola; Gregor-Smith, Cello"
132,"BEETHOVEN, Ludwig Van","Trio for Piano, Clarinet & Cello No. 4 in B-flat major",Op. 011,Ch,SONY SK 57499,"Emanuel Ax, Piano; Richard Stoltzman, Clarinet; Yo-Yo Ma, Cello. Also SONY SMK 47296: Rudolf Serkin, Piano; Richard Stoltzman, Clarinet; Alain Meunier, Cello"
133,"BEETHOVEN, Ludwig Van","Trio for Piano, Violin and Cello No. 1 in E flat",Op. 001/1,Ch,Warner Classics 0946 3 50798,"Daniel Barenboim, Piano; Pinchas Zukerman, Violin; Jacqueline du Pre, Cello"
134,"BEETHOVEN, Ludwig Van","Trio for Piano, Violin and Cello No. 2 in G",Op. 001/2,Ch,Warner Classics 0946 3 50798,"Daniel Barenboim, Piano; Pinchas Zukerman, Violin; Jacqueline du Pre, Cello"
135,"BEETHOVEN, Ludwig Van","Trio for Piano, Violin and Cello No. 3 in C minor",Op. 001/3,Ch,Warner Classics 0946 3 50798,"Daniel Barenboim, Piano; Pinchas Zukerman, Violin; Jacqueline du Pre, Cello"
136,"BEETHOVEN, Ludwig Van","Trio for Piano, Violin and Cello No. 5 in D major ""Ghost Trio""",Op. 070/1,Ch,NAXOS 8.550948,"Stuttgart Piano Trio: Monica Leonhard, Piano; Rainer Kussmaul, Violin; Helmar Stiehler, Cello"
137,"BEETHOVEN, Ludwig Van","Trio for Piano, Violin and Cello No. 6 in E flat major",Op. 070/2,Ch,NAXOS 8.550948,"Stuttgart Piano Trio: Monica Leonhard, Piano; Rainer Kussmaul, Violin; Helmar Stiehler, Cello"
138,"BEETHOVEN, Ludwig Van","Trio for Piano, Violin and Cello No. 7 in B flat, ""Archduke""",Op. 097,Ch,Warner Classics 0946 3 50798,"Daniel Barenboim, Piano; Pinchas Zukerman, Violin; Jacqueline du Pre, Cello. Also Cass. 135A: Lev Oborin, Piano; David Oistrakh, Violin; Sviatoslav Knushevitztky, Cello"
139,"BEETHOVEN, Ludwig Van",Trio for Strings in C minor,Op. 009/3,Ch,PHILIPS 456-317-2,"Grumiaux Trio: Arthur Grumiaux, Violin; Georges Janzer, Viola; Eva Czako, Cello"
140,"BEETHOVEN, Ludwig Van",Trio for Strings in D,Op. 009/2,Ch,PHILIPS 456-317-2,"Grumiaux Trio: Arthur Grumiaux, Violin; Georges Janzer, Viola; Eva Czako, Cello"
141,"BEETHOVEN, Ludwig Van",Trio for Strings in E flat,Op. 003,Ch,PHILIPS 456-317-2,"Grumiaux Trio: Arthur Grumiaux, Violin; Georges Janzer, Viola; Eva Czako, Cello"
142,"BEETHOVEN, Ludwig Van",Trio for Strings in G,Op. 009/1,Ch,PHILIPS 456-317-2,"Grumiaux Trio: Arthur Grumiaux, Violin; Georges Janzer, Viola; Eva Czako, Cello"
143,"BERG, Alban","Adagio for Clarinet, Violin and Piano",,Ch,Harmonia Mundi 1951356,"Walter Boeykens, Clarinet; Marjeta Korosek, Violin; Robert Groslot, Piano"
144,"BERG, Alban",String Quartet,Op. 3,Ch,Montaigne-Naïve,"Arditti String Quartet: Irvine Arditti, David Alberman, Violins; Levine Andrade, Viola; Rohan de Saram, Cello "
145,"BIBER, Heinrich Ignaz Franz v.",Rosary Sonatas and Passacaglia ,,Ch,VoxBox 5171,"Susanne Lautenbacher, Violin; Rudolph Ewerhart, Positiv, Harpsichord & Regal; Johannes Koch, Viola da Gamba"
146,"BLOCH, Ernest","Abodah for Violin and Piano, ""God's Worship""",,Ch,KOCH 3-7116-2 H1,"Pavel Berman, Violin; Anne Epperson, Piano. Also Cass. 9B: Miriam Kramer, Violin; Simon Over, Piano"
147,"BLOCH, Ernest",Baal Shem (Three Pictures of Chassidic Lfe),,Ch,KOCH 3-7116-2 H1,"Pavel Berman, Violin; Anne Epperson, Piano"
148,"BLOCH, Ernest",From Jewish Life for Cello and Piano,,Ch,Vox Classics 7910,"Inbal Segev, Cello; Ron Regev, Piano"
149,"BLOCH, Ernest",Meditation Hebraique,,Ch,Vox Classics 7910,"Inbal Segev, Cello; Ron Regev, Piano"
150,"BLOCH, Ernest",Nigun - From Baal Shem Suite for Violin and Piano, ,Ch,Vox Classics 7910,"Inbal Segev, Cello; Ron Regev, Piano. Also 72-A: Pavel Berman, Violin; Lazar Berman, Piano"
151,"BLOCH, Ernest",Suite Modale,,Ch,AAM Recording,"Mark Sparks, Flute, Clinton Adams, Piano"
152,"BOCCHERINI, Luigi",Minuet from Quintet for Strings in E major,Op. 13/5,Ch,DG D 111734,"Mischa Maisky, Cello; Orpheus Chamber Orchestra; Also Cassette 009-A"
153,"BOCCHERINI, Luigi",Quintet for Guitar and Strings No. 3 in B flat,G447,Ch,107-B,"Julian Bream, Guitar; H. Maguire, Iona Brown, Violin; Cecil Aronowitz, Viola; T. Weil, Cello"
154,"BOCCHERINI, Luigi",Quintet for Guitar and Strings No. 4 in D,G448,Ch,DG 449 852,"Narcisso Yepes, Guitar; Melos Quartet: W. Melcher, G. Voss, Violins; H. Voss, Viola; P. Buck, Cello. Also DG 429512: Same Recording"
155,"BOCCHERINI, Luigi",Quintet for Guitar and Strings No. 7 in E minor,G451,Ch,DG 449 852,"Narcisso Yepes, Guitar; Melos Quartet: W. Melcher, G. Voss, Violins; H. Voss, Viola; P. Buck, Cello. Also DG 429512: Same Recording"
156,"BOCCHERINI, Luigi","Quintet for Guitar and Strings No. 9 in C major, ""La Ritrata di Madrid""",G453,Ch,DG 449 852,"Narcisso Yepes, Guitar; Melos Quartet: Melcher, Voss, Voss, Buck. Also DG 429512-4: Same Recording. Also Vanguard Classics OOVC 5030: A. Diaz, Guitar; A. Schneider, F. Galimir, Violins; M. Tree, Viola; D. Stoyer, Cello."
157,"BOCCHERINI, Luigi",Quintet for Strings in E major,Op. 13/5,Ch,Vanguard Classics OOVC 5030,"Alexander Schneider, Felix Galimir, Violins; Michael Tree, Viola; David Stoyer, Lynn Harrell, Cellos"
158,"BORNE, Francois",Fantaisie Brillante on Themes from Bizet's Carmen,,Ch,CDR 90000121,"Mathieu Dufour, Flute; Kuang-Hao Huang, Piano"
159,"BORODIN, Alexander",String Quartet No. 1 in A major,,Ch,ARTE NOVA ANO 516330,"Russian String Quartet: Tatiana Berkul, Maria Suchkova, Violins; Elena Ozol, Viola; Ludmilla Krushkova, Cello"
160,"BORODIN, Alexander",String Quartet No. 2 in D major,,Ch,ARTE NOVA ANO 516330,"Russian String Quartet: Tatiana Berkul, Maria Suchkova, Violins; Elena Ozol, Viola; Ludmilla Krushkova, Cello. Also cassette 78B: Concord String Quartet"
161,"BRAHMS, Johannes","Lullaby (Wiegenlied) from 5 Lieder, No. 4",Op. 049/4,Ch,Angel 7243-5-57199,"Eroica Trio: Erika Nickrenz, Piano; Adele Pena, Violin; Sarah Sand'Ambrogio, Cello. Also LaserLight 14 040: Budapest Strings, Karoly Botvay"
162,"BRAHMS, Johannes",Piano Quartet No. 1 in G minor,Op. 025,Ch,RCA 5677-2-RG,"Artur Rubinstein, Piano; John Dalley, Violin; Michael Tree, Viola; David Soyer, Cello"
163,"BRAHMS, Johannes",Piano Quartet No. 3 in C minor,Op. 060,Ch,RCA 5677-2-RG,"Artur Rubinstein, Piano; Arnold Steinhardt, Violin; Michael Tree, Viola; David Soyer, Cello"
164,"BRAHMS, Johannes",Piano Quintet in F minor,Op.  034,Ch,DG 419-875,"Ch. Eschenbach, Piano; Amadeus Quartet. Also BBC Vol. 15/11: Wu Han, Piano; Fleezanis, Swensen, Violins; Phelps, Viola; Kirshbaum, Cello. Also BBC Vol. 24/11: Christian Hadland, Piano; Signum Quartet. Also Cass. 11A: Andre Previn, Piano; Musikvereinsquartett"
165,"BRAHMS, Johannes",Piano Trio No. 1 in B flat major,Op. 008,Ch,VOX-VU 9010,"Joseph Kalichstein, Piano; Jaime Laredo, Violin; Sharon Robinson, Cello. Also Angel 7243-5-57199: Eroica Trio: Erika Nickrenz, Piano; A. Pena, Violin; S. Sand'Ambrogio, Cello"
166,"BRAHMS, Johannes",Piano Trio No. 2 in C major,Op. 087,Ch,Angel 7243-5-57199,"Eroica Trio: Erika Nickrenz, Piano; Adele Pena, Violin; Sarah Sand'Ambrogio, Cello"
167,"BRAHMS, Johannes",Piano Trio No. 3 in C minor,Op. 101,Ch,VOX-VU 9010,"Joseph Kalichstein, Piano; Jaime Laredo, Violin; Sharon Robinson, Cello"
168,"BRAHMS, Johannes",Quintet for Clarinet and Strings in B minor,Op. 115,Ch,DG 419-875,"Karl Leister, Clarinet; Amadeus Quartet. lso NAXOS 8.550391, Jozef Balogh, Clarinet; Danubius String Quartet. Also BBC Vol. 11/7: Ronald van Spaendonck, Clarinet; Karol Szymanowski Quartet"
169,"BRAHMS, Johannes",Sonata for Cello and Piano No. 1 in E minor,Op. 038,Ch,DG 410-510,"Mtislav Rostropovich, Cello; Rudolf Serkin, Piano. Also Cass. RK 12085: Gregor Piatigorsky, Cello; Artur Rubinstein, Piano"
170,"BRAHMS, Johannes",Sonata for Cello and Piano No. 2 in F ,Op.099,Ch,DG 410-510,"Mtislav Rostropovich, Cello; Rudolf Serkin, Piano. Also BBC Vol. 10/9: Ralph Kirshbaum, Cello, Roger Vignoles, Piano. Also Cass. RK12085: Gregor Piatigorsky, Cello; Artur Rubinstein, Piano. "
171,"BRAHMS, Johannes",Sonata for Violin and Piano - F.A.E. - Scherzo,Wo02,Ch,DG 437-248,"Pinchas Zukerman, Viola; Daniel Barenboim, Piano"
172,"BRAHMS, Johannes",Sonata for Violin and Piano No. 1 in G,Op. 078,Ch,Warner Classics 6 02305,"Anne-Sophie Mutter, Violin; Alexis Weissenberg, Piano. Also Cass 31A: Arthur Grumiaux, Violin; Gyorgy Sebok, Piano"
173,"BRAHMS, Johannes",Sonata for Violin and Piano No. 2 in A,Op. 100,Ch,Warner Classics 6 02305,"Anne-Sophie Mutter, Violin; Alexis Weissenberg, Piano. Also Cass 31A: Arthur Grumiaux, Violin; Gyorgy Sebok, Piano"
174,"BRAHMS, Johannes",Sonata for Violin and Piano No. 3 in D minor,Op. 108,Ch,Warner Classics 6 02305,"Anne-Sophie Mutter, Violin; Alexis Weissenberg, Piano. Also BBC Vol. 24/7: Yehudi Menuhin, Violin; Hepzibah Menuhin, Piano. Also Cass 31A: Arthur Grumiaux, Violin; Gyorgy Sebok, Piano"
175,"BRAHMS, Johannes",Sonatas for Clarinet and Piano:  No. 1 in F minor; No. 2 in E flat,Op. 120,Ch,BBC Vol. 03/02,"Jonathan Cohler, Clarinet; Judith Gordon, Piano (No.1 Sonata), Randall Hodgkinson, Piano (No. 2 Sonata)"
176,"BRAHMS, Johannes",Sonatas for Viola and Piano:  No. 1 in F minor; No. 2 in E flat,Op. 120,Ch,DG 437-248,"Pinchas Zukerman, Viola; Daniel Barenboim, Piano"
177,"BRAHMS, Johannes",String Quartet No. 1 in C minor,Op.  051/1,Ch,TELARC 80346,"Cleveland Quartet: W. Preucil, P.  Salaff, Violins; J. Dunham, Viola; P. Katz, Cello"
178,"BRAHMS, Johannes",String Quartet No. 2 in A minor,Op.  051/2,Ch,TELARC 80346,"Cleveland Quartet: W. Preucil, P.  Salaff, Violins; J. Dunham, Viola; P. Katz, Cello. Also BBC Vol. 13/5: The Lindsays"
179,"BRAHMS, Johannes",String Quartet No. 3 in B flat major,Op. 067,Ch,DECCA 480 7399,"Musikverein Quartet: Rainer Kuchl, Peter Wachter, Violins; Peter Gotzel, Viola; Franz Bartolomey, Cello. Also C. 103/104: Gabor Takacs-Nagy, Karoly Schranz, Violins; Gabor Ormai, Viola; Andra Fejer, Cello"
180,"BRAHMS, Johannes",String Quintet No. 1 in F major,Op. 088,Ch,DG 419-875,"Amadeus Quartet; with Cecil Aronowitz, Viola"
181,"BRAHMS, Johannes",String Quintet No. 2 in G major,Op. 111,Ch,DG 419-875,"Amadeus Quartet; with Cec; Aronowitz, Viola. Also SONY 89936: Isaac Stern, Cho-Liang Lin, Violins; Michael Tree, Jaime Laredon, Violas; Yo-Yo Ma, Cello"
182,"BRAHMS, Johannes",String Sextet No. 1 in B flat major,Op. 018,Ch,DG 419-875,"Amadeus Quartet with Cecil Aronowitz, Viola; William Pleeth, Cello. Also CRD 4034: The Alberni Quartet with; Roger Best, Violin; Moray Welsh, Cello"
183,"BRAHMS, Johannes",String Sextet No. 2 in G major,Op. 036,Ch,DG 419-875,"Amadeus Quartrt with Cecil Aronowitz, Viola; William Pleeth, Celoo.  Also Nonesuch 79545: New European Strings Chamber Orchestra, Dmitry Sitovetsky"
184,"BRAHMS, Johannes","Trio for Clarinet, Cello and PIano in A minor",Op.  114,Ch,SONY SK 57499,"Emanuel Ax, Piano; Richard Stoltzman, Clarinet; Yo-Yo Ma, Cello. Also NAXOS 8.550391: Jozef Balogh, Clarinet; Jeno Jando, Piano; Csaba Onczay, Cello"
185,"BRAHMS, Johannes","Trio for Horn, Violin and Piano in E flat major",Op. 040,Ch,NAXOS 8.550441,"Jenoe Kevehazi, Horn; Jeno Jando, Piano; Lldiko Hegyi, Violin"
186,"BRITTEN, Benjamin",Sonata for Cello and Piano in C major,Op. 65,Ch,BBC Vol. 26/08,"David Finvke, Cello; Wu Han, Piano"
187,"BRUCH, Max","8 Pieces for Clarinet, Viola and Piano",Op. 83,Ch,Brilliant Classics 95673,"Giovanni Punzi, Clarinet; Eva Katrine Dalsgaard, Viola; Tanja Zapolski, Piano"
188,"BUONAMENTE, Giovanni Battista",Avanti il Brando,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
189,"BUONAMENTE, Giovanni Battista",Brando Quarto,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
190,"BUONAMENTE, Giovanni Battista",Brando Terza,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
191,"BUONAMENTE, Giovanni Battista",Corrente Terza e Quarta,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
192,"BUONAMENTE, Giovanni Battista",Gagliarda Seconda,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
193,"BURTON, Eldin",Sonatina for Flute and Piano,,Ch,AAM Recording,"Mark Sparks, Flute, Clinton Adams, Piano"
194,"CASTELLO, Dario",Sonata Duodecima,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
195,"CASTLENUOVO-TEDESCO, Mario",Valse carnavalesque,,Ch,EMI 7243-5-67005,"Jascha Heifetz, Violin; Arpad Sandor, Piano"
196,"CAVALLI, Francesco",Musiche sacre: Canzon ,,Ch,HON CD 5015,"Palladian Ensemble: Pamela Thorby, Recorder; Rachel Podger, Violin; Joanna Levine, Cello; William Carter, Archlute"
197,"CHAMINADE, Cecile",Capriccio,Op. 18,Ch,DG 289-471-331,"Nils-Erik Sparf, violin; Bengt Forsberg, piano "
198,"CHAMINADE, Cecile",Concertino for Flute and Piano,Op. 107,Ch,Cantilena Records 660012,"Laurel Zucker, Flute; Robin Sutherland, Piano"
199,"CHAMINADE, Cecile",Danse paienne,Op. 158,Ch,DG 289-471-331,"Bengt Forsberg, Peter Jablonski, pianos "
200,"CHAMINADE, Cecile",Pas des cymbales,Op. 36/2,Ch,DG 289-471-331,"Bengt Forsberg, Peter Jablonski, pianos "
201,"CHAMINADE, Cecile",Rondeau,Op. 97,Ch,DG 289-471-331,"Nils-Erik Sparf, violin; Bengt Forsberg, piano "
202,"CHAMINADE, Cecile",Serenade espagnole,Op. 150,Ch,DG 289-471-331,"Nils-Erik Sparf, violin; Bengt Forsberg, piano "
203,"CHAMINADE, Cecile",Valse carnavalesque,Op. 7,Ch,DG 289-471-331,"Bengt Forsberg, Peter Jablonski, pianos "
204,"CHARPENTIER, Marc-Antoine",Te Dum - Prelude,H 146,Ch,DG 413-670,"Adolf Scherbaum, Stanislav Simek, Trumpets; Paul Kuentz Chamber Orchestra, Paul Kuentz"
205,"CHAUSSON, Ernest","Concerto in D for Violin, Piano & String Quartet",Op. 21,Ch,ARTEK AR-0013-2,"Elmar Oliveira, Violin; Robert Koenig, Piano; The Vista Nuova Ensemble. Also Cass 078: Jean-Philippe Collard, Piano; Augustin Dumay, Violin; Muir Quartet"
206,"CHAUSSON, Ernest",String Quartet in C minor (Completed by Vincent d'Indy),Op. 35,Ch,NAXOS 8.553645,"Quatuor Ludwig: Jean-Philippe Audoli, Elneid Owen, Violin; Padrig Faure, Viola; Anne Copery, Cello"
207,"CHOPIN, Frederic",Sonata for Cello and Piano in G minor,Op. 65,Ch,EMI CDM 563184,"Jacqueline du Pre, Cello; Daniel Barenboim, Piano"
208,"CLOWES, Trish","The Fox (from the Fox, the Parakeet and the Chestnut)",,Ch,BBC Vol. 26/12,The Trish Clowes Quintet
209,"CRUMB, George",Four Nocturnes,,Ch,DG 289-469-503,"Anne-Sophie Mutter, Violin; Lambert Orkis, Piano"
210,"DEBUSSY, Claude",Petite Piece for Clarinet and Piano ,,Ch,Harmonia Mundi 911596,"Ronald Van Spaendonck, Clarinet; Alexandre Tharaud, Piano"
211,"DEBUSSY, Claude",Premiere Rhapsodie for Clarinet and Piano ,,Ch,Harmonia Mundi 911596,"Ronald Van Spaendonck, Clarinet; Alexandre Tharaud, Piano. Also SONY SMK 52-661: Glenn Gold, Piano; James Campbell, Clarinet"
212,"DEBUSSY, Claude",Sonata for Cello and Piano in D minor,,Ch,BBC Vol. 10/09,"Ralph Kirshbaum, Cello, Roger Vignoles, Piano. Also BBC Vol. 26/8: David Finckel, Cello; Wu Han, Piano. Also 124-B: Mstislav Rostropovitch, Cello; Benjamin Britten, Piano"
213,"DEBUSSY, Claude","Sonata for Flute, Viola & Harp",,Ch,London 421 154,"Kyung Wha Chung, Viola; Osian Ellis, Harp. Also Cass. 57-B: James Galway, Flute; Marisa Robles, Harp; Graham Oppenheimer, Viola"
214,"DEBUSSY, Claude",Sonata for Violin and Piano in G minor,,Ch,RCA 09026,"Pinchas Zukerman, Violin; Marc Neikrug, Piano. Also SONY SK-89699: Midori, Violin; Robert McDonald, Piano. Also London 421 154: Kyung Wha Chung, Violin; Radu Lupu, Piano"
215,"DEBUSSY, Claude",String Quartet in G minor,Op. 10,Ch,BBC Vol. 09/11,"Belcea Quartet. Also 020-B: Cleveland Quartet: Donald Weilerstein, Violin; Peter Salaff, Viola; Atar Arad, Viola; Paul Katz, Cello. "
216,"DEBUSSY, Claude","Trio in G for Piano, Violin and Cello",,Ch,TELDEC 2292-44937,"Trio Fontenay: Wolf Harden, Piano; Michael Mucke, Violin; Niklas Schmidt, Cello"
217,"DEVIENNE, Francois",Premiere Sonate pour Clarinette et Piano,,Ch,KOCH-3-7186-2H1,"Ron Samuels, Clarinet; Frances Renzi, Piano"
218,"DOHNANYI, Ernst Von",Serenade in C major,Op. 10,Ch,Nonesuch 79545-2,"New European Strings Chamber Orchestra, Dmitry Sitovetsky"
219,"DOPPLER, Albert Franz",Fantaisie Pastorale Hongroise,,Ch,CDR 90000121,"Mathieu Dufour, Flute; Kuang-Hao Huang, Piano"
220,"DUTILLEUX, Henri",Sonatine for Flute and Piano,,Ch,EMI 56488,"Emmanuel Pahud, Flute; Eric Le Sage, Piano"
221,"DUVERNOY, Frederic Nicolas","Trio for Horn, Violin and Piano No. 1",,Ch,NAXOS 8.550441,"Jenoe Kevehazi, Horn; Jeno Jando, Piano; Lldiko Hegyi, Violin"
222,"DVORAK, Antonin",Piano Quartet No. 2 in E flat ,Op. 87,Ch,BBC Vol. 15/11,"Gilbert Kalish, Piano; Jorja Fleezanis, Violin; Geraldine Walther, Viola; Colin Carr, Cello"
223,"DVORAK, Antonin",Piano Quintet in A major,Op. 5,Ch,DECCA 475 7560,"Sviatoslav Richter, Piano; Borodin Quartet: Mikhail Kopelman, Andrei Abramenkov, Violins; Dmitri Shebalin, Viola; Valentin Berlinsky, Cello"
224,"DVORAK, Antonin",Piano Quintet in A major,Op. 81,Ch,DECCA 475 7560,"Sviatoslav Rcihter, Piano; Borodin Quartet. Also Cass. 104A: Rudolf Firkusny, Piano; Ridge String Quartet: Krista Bennion Feeney, Robert Rinehart, Violins; Maria Lambros Kannen, Viola; P. Wyrick, Cello"
225,"DVORAK, Antonin","String Quartet No. 12 in F, ""American""",Op. 96,Ch,AMADIS  7177,"Moyzes Quartet; Also BBC Vol. 30/9: Pavel Haas Quartet: Veronika Jaruskova, Eva Karova, violins; Pavel Nikl, Viola; Peter Jarusck, Cello "
226,"DVORAK, Antonin",String Quartet No. 13 in G major,Op. 106,Ch,BBC Vol. 30/09,"Pavel Haas Quartet: Veronika Jaruskova, Eva Karova, violins; Pavel Nikl, Viola; Peter Jarusck, Cello "
227,"DVORAK, Antonin",String Quartet No. 14 in A flat,Op. 105,Ch,AMADIS  7178,Moyzes Quartet
228,"DVORAK, Antonin",String Sextet in A,Op. 48,Ch,EMI 7243-5-57243,"Sarah Chang, Bernhard Hartog, Violins; Wolfram Christ, Tanja Christ, Viola; Georg Faust, Olaf Maninger, Cello"
229,"DVORAK, Antonin","Trio No. 3 for Piano, Violin & Cello in F minor",Op. 65,Ch,CBS MK 44527,"Emanuel Ax, Piano; Young Uck Kim, Violin; Yo-Yo Ma, Cello"
